answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
27304;recommendation;events;"please search for local events";"please search for local events";"PDA please search for local events"
5323;recommendation;events;"show me events in [place_name : sacramento]";"show me events in sacramento";"Show me events in Sacramento"
18435;recommendation;events;"tell me all events for [date : today] in my city";"tell me all events for today in my city";"Tell me all events for today in my city"
15681;recommendation;events;"are there any events coming up";"are there any events coming up";"are there any events coming up"
682;recommendation;events;"what bands are playing close by";"what bands are playing close by";"what bands are playing close by"
14938;recommendation;events;"what is happening near me";"what is happening near me";"What is happening near me?"
7330;recommendation;events;"show me where i can find a [business_type : hamburger]";"show me where i can find a hamburger";"Olly, show me where I can find a hamburger"
5365;recommendation;events;"what are the events taking place in [place_name : new york] [date : today]";"what are the events taking place in new york today";"What are the events taking place in New york today"
1960;recommendation;events;"is there anything happening on [movie_type : jazz scene] around [place_name : edinburgh]";"is there anything happening on jazz scene around edinburgh";"is there anything happening on jazz scene around Edinburgh?"
5851;recommendation;events;"which [business_type : pubs] participate in the [event_name : jazz festival]";"which pubs participate in the jazz festival";"which pubs participate in the Jazz Festival"
13210;recommendation;events;"what activities are taking place in my area";"what activities are taking place in my area";"Olly what activities are taking place in my area"
21085;recommendation;events;"what is going on in [place_name : south tampa] [date : today]";"what is going on in south tampa today";"Olly, what is going on in South Tampa today?"
2504;recommendation;events;"can you recommend some dog's how events going on in our city";"can you recommend some dog's how events going on in our city";"Can you recommend some dog show events going on in our city?"
18933;recommendation;events;"any free events in [place_name : la] [date : today]";"any free events in la today";"any free events in LA today?"
6171;recommendation;events;"what's interesting around here";"what's interesting around here";"What's interesting around here?"
12156;recommendation;events;"where should i go [date : this weekend]";"where should i go this weekend";"where should i go this weekend"
5324;recommendation;events;"what's going on [timeofday : tonight] in [place_name : sacramento]";"what's going on tonight in sacramento";"What's going on tonight in Sacramento"
7614;recommendation;events;"which teams are playing this [time : weekend]";"which teams are playing this weekend";"Which teams are playing this weekend?"
17662;recommendation;events;"are there any events going on in [place_name : milan]";"are there any events going on in milan";"Are there any events going on in Milan?"
