answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
12084;recommendation;locations;"show me some [food_type : vegan] [business_type : restaurants] close by";"show me some vegan restaurants close by";"show me some vegan restaurants close by"
null;recommendation;locations;"where [event_name : monet's exhibition] takes place";"where monet's exhibition takes place";"null"
7655;recommendation;locations;"show me reviews of my [place_name : nearest location] [business_type : food court]";"show me reviews of my nearest location food court";"Show me reviews of my nearest location food court"
15467;recommendation;locations;"are there any [business_type : grocery stores] nearby";"are there any grocery stores nearby";"Are there any grocery stores nearby?"
7654;recommendation;locations;"show me some [business_type : food court] [place_name : nearest to my location]";"show me some food court nearest to my location";"Show me some food court nearest to my location"
11235;recommendation;locations;"can you recommend good [business_type : stores] in [place_name : this area]";"can you recommend good stores in this area";"Olly can you recommend good stores in this area?"
11017;recommendation;locations;"are there any good [business_type : pizza places] around here";"are there any good pizza places around here";"Are there any good pizza places around here?"
18783;recommendation;locations;"what is the best [food_type : mexican] [business_type : restaurant] in [place_name : seattle]";"what is the best mexican restaurant in seattle";"Olly, what is the best Mexican restaurant in Seattle?"
17586;recommendation;locations;"list all the shops that are located in [place_name : milan]";"list all the shops that are located in milan";"List all the shops that are located in Milan"
4642;recommendation;locations;"find me a nice [business_type : restaurant] for [meal_type : dinner]";"find me a nice restaurant for dinner";"Find Me a nice restaurant for dinner"
6158;recommendation;locations;"i'm looking for a [business_type : bar] do you know a good one";"i'm looking for a bar do you know a good one";"Olly I'm looking for a bar, do you know a good one?"
26437;recommendation;locations;"where is the closest kroger";"where is the closest kroger";"Where is the closest kroger?"
21176;recommendation;locations;"i wish to go for cheap shopping is there any [business_type : dollars shop] nearby";"i wish to go for cheap shopping is there any dollars shop nearby";"I wish to go for cheap shopping, is there any $1 shop nearby?"
3040;recommendation;locations;"display nearby places";"display nearby places";"display nearby places"
20758;recommendation;locations;"recommend me a [business_type : restaurant] in [place_name : west chester]";"recommend me a restaurant in west chester";"Olly recommend me a restaurant in west chester"
26913;recommendation;locations;"any [business_type : farm markets] around with local products";"any farm markets around with local products";"any farm markets around with local products?"
24743;recommendation;locations;"where can i get organic wheat";"where can i get organic wheat";"where can I get organic wheat"
14119;recommendation;locations;"local shops";"local shops";"local shops"
23209;recommendation;locations;"where is the nearest [food_type : italian] [business_type : restaurant]";"where is the nearest italian restaurant";"Where is the nearest Italian restaurant?"
