answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
17803;play;podcasts;"play the podcast named [podcast_name : ringcast]";"play the podcast named ringcast";"Play the podcast named Ringcast"
8855;play;podcasts;"i want to listen to podcast";"i want to listen to podcast";"I want to listen to ... podcast"
20007;play;podcasts;"find the serial podcast and play it";"find the serial podcast and play it";"Find the Serial podcast and play it"
12091;play;podcasts;"play me a podcast";"play me a podcast";"play me a podcast"
17969;play;podcasts;"play [podcast_descriptor : musician play list]";"play musician play list";"play musician play list"
9567;play;podcasts;"[podcast_descriptor : next episode] in podcast";"next episode in podcast";"Next episode in podcast"
21423;play;podcasts;"go to beginning of [podcast_descriptor : previous episode]";"go to beginning of previous episode";"Go to beginning of previous episode"
25374;play;podcasts;"[podcast_name : npr ted talks]";"npr ted talks";"NPR TED Talks"
24919;play;podcasts;"[podcast_descriptor : next episode] of [podcast_name : nyt] podcast";"next episode of nyt podcast";"next episode of NYT podcast"
27394;play;podcasts;"play this podcast";"play this podcast";"Play this podcast"
24562;play;podcasts;"next podcast play";"next podcast play";"next podcast play"
14780;play;podcasts;"[player_setting : move on] to the [podcast_descriptor : next podcast episode]";"move on to the next podcast episode";"Move on to the next podcast episode."
14781;play;podcasts;"[player_setting : go back] to the [podcast_descriptor : last episode] in this podcast";"go back to the last episode in this podcast";"Go back to the last episode in this podcast."
16789;play;podcasts;"play me the latest podcast about online surveys";"play me the latest podcast about online surveys";"Play me the latest podcast about online surveys."
3423;play;podcasts;"play newest [podcast_name : reason] podcast";"play newest reason podcast";"play newest reason podcast"
12222;play;podcasts;"play podcast episode new";"play podcast episode new";"play podcast episode new"
20005;play;podcasts;"open podcast player";"open podcast player";"Open podcast player"
25086;play;podcasts;"list and play [podcast_descriptor : all theory] podcasts [podcast_descriptor : under ten min]";"list and play all theory podcasts under ten min";"List and play all Theory podcasts under 10 min"
18003;play;podcasts;"play [podcast_descriptor : next episode] on podcast";"play next episode on podcast";"play next expisode on podcast."
