answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
54;general;repeat;"will you do it again please.";"will you do it again please.";"will you do it again please."
4;general;repeat;"will you tell me again please.";"will you tell me again please.";"will you tell me again please."
312;general;repeat;"i want to hear what i've just said again.";"i want to hear what i've just said again.";"i want to hear what i've just said again."
20;general;repeat;"tell me again please.";"tell me again please.";"tell me again please."
347;general;repeat;"could you tell me the last spoke once again.";"could you tell me the last spoke once again.";"could you tell me the last spoke once again."
470;general;repeat;"will you speak it once again.";"will you speak it once again.";"will you speak it once again."
187;general;repeat;"what did you say in the last conversation.";"what did you say in the last conversation.";"what did you say in the last conversation."
152;general;repeat;"could you tell me again please.";"could you tell me again please.";"could you tell me again please."
241;general;repeat;"beg your pardon.";"beg your pardon.";"beg your pardon."
41;general;repeat;"let us try your last things once more please.";"let us try your last things once more please.";"let us try your last things once more please."
255;general;repeat;"please tell me it once again.";"please tell me it once again.";"please tell me it once again."
134;general;repeat;"let's try what you said one more time again please.";"let's try what you said one more time again please.";"let's try what you said one more time again please."
274;general;repeat;"i need to hear that sentence again.";"i need to hear that sentence again.";"i need to hear that sentence again."
239;general;repeat;"would you try that words spoke one more time again.";"would you try that words spoke one more time again.";"would you try that words spoke one more time again."
92;general;repeat;"could you tell me it once again please.";"could you tell me it once again please.";"could you tell me it once again please."
337;general;repeat;"please will you replay.";"please will you replay.";"please will you replay."
550;general;repeat;"i'd like to hear that again.";"i'd like to hear that again.";"i'd like to hear that again."
172;general;repeat;"could you tell me it once again.";"could you tell me it once again.";"could you tell me it once again."
28;general;repeat;"would you reset what i've said please.";"would you reset what i've said please.";"would you reset what i've said please."
