answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9708;news;query;"what's happening in [media_type : news express]";"what's happening in news express";"What's happening in news express"
20956;news;query;"give me the news on [person : donald trump]";"give me the news on donald trump";"Olly, give me the news on donald trump"
584;news;query;"whats happening in [news_topic : football] [date : today]";"whats happening in football today";"Whats happening in football today?"
21456;news;query;"what is currently breaking news";"what is currently breaking news";"What is currently breaking news?"
11411;news;query;"are there any status updates on [media_type : cnn] news [media_type : facebook] page";"are there any status updates on cnn news facebook page";"Are there any status updates on Fox News Facebook page?"
15441;news;query;"newest [place_name : world] news";"newest world news";"newest world news"
10322;news;query;"any local news stories for my home city";"any local news stories for my home city";"Any local news stories for my home city?"
7631;news;query;"what's going on in [place_name : new york]";"what's going on in new york";"What's going on in new york"
6471;news;query;"please provide [place_name : world] hot news";"please provide world hot news";"Please provide world hot news"
3281;news;query;"tell me if an [news_topic : earthquake] happens in the world";"tell me if an earthquake happens in the world";"Tell me if an earthquake happens in the world"
14518;news;query;"can you get me news from [place_name : ny] times";"can you get me news from ny times";"can you get me news from NY Times?"
3910;news;query;"current news [media_type : cnn]";"current news cnn";"Current news CNN"
25977;news;query;"show me the latest news from the [media_type : un]";"show me the latest news from the un";"Show me the lastest news from the UN."
12630;news;query;"read me the front page of the [media_type : new york times]";"read me the front page of the new york times";"Read me the front page of the New York Times."
2573;news;query;"please tell me some [place_name : international] news";"please tell me some international news";"Please tell me some international news."
7457;news;query;"will [person : trump] visit [place_name : russia] anytime soon";"will trump visit russia anytime soon";"Will Trump visit Russia anytime soon?"
18791;news;query;"what is the news [date : today] in [place_name : polk county florida]";"what is the news today in polk county florida";"What is the news today in Polk County, Florida?"
10960;news;query;"did the yankees win [date : last night]";"did the yankees win last night";"Did the Yankees win last night?"
11334;news;query;"give me [news_topic : election] updates";"give me election updates";"Give me election updates."
