answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
10548;datetime;query;"current date please";"current date please";"current date please"
14220;datetime;query;"what time is it on the [time_zone : west coast]";"what time is it on the west coast";"What time is it on the west coast?"
19254;datetime;query;"how me the time now in [place_name : boston]";"how me the time now in boston";"Show me the time now in Boston"
24652;datetime;query;"date and time";"date and time";"date and time"
19496;datetime;query;"what time is it in [place_name : a city]";"what time is it in a city";"What time is it in a city?"
27188;datetime;query;"i want the time for [place_name : another city outside us]";"i want the time for another city outside us";"I want the time for another city outside US"
4790;datetime;query;"hello what time it is now";"hello what time it is now";"HELLO, WHAT TIME IT IS NOW?"
24491;datetime;query;"[time : ten past seven]";"ten past seven";"10 past seven"
2535;datetime;query;"give me the time";"give me the time";"give me the time?"
13415;datetime;query;"what is the current time in [place_name : california]";"what is the current time in california";"what is the current time in california"
13662;datetime;query;"show me the current time";"show me the current time";"Show me the current time."
18775;datetime;query;"can you give me the time in [time_zone : this time zone]";"can you give me the time in this time zone";"PDA, Can you give me the time in this timezone."
15284;datetime;query;"do you know what day it is";"do you know what day it is";"Do you know what day it is?"
8799;datetime;query;"tell me the time now";"tell me the time now";"Tell me the time now."
8283;datetime;query;"what is the time in [place_name : milwaukee]";"what is the time in milwaukee";"what is the time in milwaukee?"
4055;datetime;query;"please show me [date : today's] date";"please show me today's date";"Please show me today's date?"
1803;datetime;query;"what's the time in [place_name : new york]";"what's the time in new york";"What's the time in New york?"
16743;datetime;query;"what is the current time in [place_name : london]";"what is the current time in london";"What is the current time in London?"
10990;datetime;query;"what time is it in [place_name : london]";"what time is it in london";"What time is it in London?"
