answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
24515;transport;taxi;"[transport_type : taxi] [transport_agency : uber]";"taxi uber";"taxi uber"
22573;transport;taxi;"book a local [transport_type : cab]";"book a local cab";"book a local cab"
2200;transport;taxi;"can you book an [transport_agency : uber] for me";"can you book an uber for me";"Can you book an Uber for me?"
18894;transport;taxi;"send a [transport_type : taxi] to come pick me up from my location";"send a taxi to come pick me up from my location";"Send a taxi to come pick me up from my location"
14640;transport;taxi;"call me a [transport_type : cab]";"call me a cab";"olly call me a cab"
8003;transport;taxi;"check in a [transport_type : taxi] for booking";"check in a taxi for booking";"check in a taxi for booking"
26635;transport;taxi;"book me a [transport_type : taxi] for [time : one pm]";"book me a taxi for one pm";"Book me a taxi for 1 pm."
8002;transport;taxi;"make a [transport_type : taxi] booking in [transport_agency : uber]";"make a taxi booking in uber";"Make a taxi booking in Uber"
17220;transport;taxi;"help me find transportation to the [place_name : mall of america]";"help me find transportation to the mall of america";"Help me find transportation to the Mall of America."
7948;transport;taxi;"get me a [transport_agency : uber]";"get me a uber";"Get me a Uber"
20819;transport;taxi;"could you please book a [transport_type : cab] for me in [transport_agency : uber] from [place_name : la] to [place_name : ny] [date : today]";"could you please book a cab for me in uber from la to ny today";"COULD YOU PLEASE BOOK A CAB FOR ME IN UBER FROM LA TO NY TODAY."
11051;transport;taxi;"call a [transport_type : cab]";"call a cab";"call a cab"
15406;transport;taxi;"please call a [transport_type : taxi] to arrive at [time : four hundred] and take me to the [place_name : manor theater]";"please call a taxi to arrive at four hundred and take me to the manor theater";"Please call a taxi to arrive at 4:00 and take me to the Manor Theater."
10145;transport;taxi;"[transport_agency : uber] me to the [place_name : airport]";"uber me to the airport";"Uber me to the airport"
11136;transport;taxi;"get me a [transport_type : car]";"get me a car";"Get me a car"
7579;transport;taxi;"book a [transport_type : cab] for [place_name : new york]";"book a cab for new york";"Book a cab for new york"
4039;transport;taxi;"i need a [transport_type : taxi] to go [place_name : home]";"i need a taxi to go home";"I need a taxi to go home"
10532;transport;taxi;"please reserve an [transport_agency : uber] right now";"please reserve an uber right now";"Please reserve an Uber right now"
