answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
14713;calendar;set;"put a [time : seven pm] [event_name : meeting] time down for [date : march fourteenth]";"put a seven pm meeting time down for march fourteenth";"Put a 7pm meeting time down for March 14th"
21665;calendar;set;"remember [meal_type : dinner] on [date : thursday] at [place_name : bistro italia]";"remember dinner on thursday at bistro italia";"Remember dinner on Thursday at Bistro Italia."
4455;calendar;set;"remind me after a [date : month]";"remind me after a month";"remind me after a month"
9348;calendar;set;"in the [time : following week] repeat this event at [time : ten am] [general_frequency : every day]";"in the following week repeat this event at ten am every day";"In the following week repeat this event at 10 am every day."
18740;calendar;set;"can you notify the event in my calendar";"can you notify the event in my calendar";"PDA, Can you notify the event in my calendar?"
11033;calendar;set;"add event [event_name : baseball practice] [time : five pm] [timeofday : tonight]";"add event baseball practice five pm tonight";"Add event: Baseball practice, 5pm tonight"
4726;calendar;set;"remind me of my [time : twelve] oclock [event_name : meeting] by eleven thirty";"remind me of my twelve oclock meeting by eleven thirty";"Remind me of my 12 oclock meeting by 11:30"
11582;calendar;set;"calendar event send invite [person : bill malinda]";"calendar event send invite bill malinda";"Calendar event. send invite, Bill Malinda"
9137;calendar;set;"add [event_name : dentist appointment] for [date : friday] at [time : five]";"add dentist appointment for friday at five";"Add dentist appointment for Friday at 5"
6771;calendar;set;"my calendar is to be updated with all [place_name : rccg] event in [date : march]";"my calendar is to be updated with all rccg event in march";"My calender is to be updated with all RCCG event in March"
5084;calendar;set;"please remind to [event_name : sleep] at [time : nine pm]";"please remind to sleep at nine pm";"PLZ REMIND TO SLEEP AT 9 P.M."
6255;calendar;set;"[event_name : church] with [relation : mom] and [relation : dad] on [date : sunday]";"church with mom and dad on sunday";"Church with Mom and Dad on Sunday."
2146;calendar;set;"can you sync my calendar with [person : mark]";"can you sync my calendar with mark";"Can you sync my calendar with mark?"
9633;calendar;set;"hey turn on your reminders for [date : tomorrow's] meeting at [time : ten am]";"hey turn on your reminders for tomorrow's meeting at ten am";"Hey Olly, turn on your reminders for tomorrow's meeting at 10 am."
3180;calendar;set;"add a reminder to my calendar [general_frequency : every year] on this date";"add a reminder to my calendar every year on this date";"Add a reminder to my calendar every year/month/week on this date"
18326;calendar;set;"remind me to [event_name : water my plants] [general_frequency : every tuesday thursday and saturday]";"remind me to water my plants every tuesday thursday and saturday";"Remind me to water my plants every Tuesday, Thursday, and Saturday."
8584;calendar;set;"on [date : twenty third february] [person : rahul] will come with me on [event_name : india cricket match]";"on twenty third february rahul will come with me on india cricket match";"on 23rd feb rahul will come with me on india cricket match."
16131;calendar;set;"i have to go to a meting on [date : friday] at [timeofday : noon] can you remind me";"i have to go to a meting on friday at noon can you remind me";"I have to go to a meting on friday at noon, can you remind me?"
4155;calendar;set;"set the event to recur on the [general_frequency : first monday of the month]";"set the event to recur on the first monday of the month";"Set the event to recur on the first Monday of the month"
