answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22383;weather;query;"it looks [weather_descriptor : sunny and clear] [date : today] is that true";"it looks sunny and clear today is that true";"It looks sunny and clear today, is that true?"
12948;weather;query;"what [weather_descriptor : degree] is it outside";"what degree is it outside";"What degree is it outside?"
9115;weather;query;"what is the weather like in [place_name : grand rapids mi]";"what is the weather like in grand rapids mi";"What is the weather like in Grand Rapids, MI?"
20414;weather;query;"how does it feel outside";"how does it feel outside";"How does it feel outside?"
14805;weather;query;"what is the [weather_descriptor : temperature]";"what is the temperature";"What is the temperature?"
5068;weather;query;"what's the weather forecast for [date : today]";"what's the weather forecast for today";"PDA, what's the weather forecast for today?"
9387;weather;query;"i need to know current weather in [place_name : new york] city";"i need to know current weather in new york city";"I need to know current weather in New York city"
5113;weather;query;"what is the weather [date : today]";"what is the weather today";"what is the weather today?"
3807;weather;query;"is the weather [weather_descriptor : bad] in [place_name : new york] right now";"is the weather bad in new york right now";"is the weather bad in new york right now"
16792;weather;query;"how is it outside [date : today]";"how is it outside today";"How is it outside today?"
4426;weather;query;"please tell me the chances of [weather_descriptor : rain] [date : this week] for zip code twenty nine thousand nine hundred and seventy eight";"please tell me the chances of rain this week for zip code twenty nine thousand nine hundred and seventy eight";"Please tell me the chances of rain this week for zip code 29978?"
2888;weather;query;"what will be the [weather_descriptor : highest temperature] [date : this week]";"what will be the highest temperature this week";"What will be the highest temperature this week."
14934;weather;query;"open the weather app";"open the weather app";"Open the weather app"
17658;weather;query;"how soon can we expect [weather_descriptor : rain]";"how soon can we expect rain";"How soon can we expect rain?"
20395;weather;query;"it seems [weather_descriptor : cold]";"it seems cold";"It seems cold."
23398;weather;query;"is [date : today] a [weather_descriptor : sunscreen] day";"is today a sunscreen day";"Is today a sunscreen day?"
19436;weather;query;"how is it outside";"how is it outside";"How is it outside?"
9108;weather;query;"do i need a [weather_descriptor : sweater] [date : today]";"do i need a sweater today";"Do i need a sweater today"
22522;weather;query;"do i need a [weather_descriptor : jacket] [date : today]";"do i need a jacket today";"Do I need a jacket today?"
