answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
4972;iot;coffee;"please make me nice coffee";"please make me nice coffee";"Please make me nice coffee"
12557;iot;coffee;"please make me a cup of coffee";"please make me a cup of coffee";"Please make me a cup of coffee"
2030;iot;coffee;"start the [device_type : coffee machine]";"start the coffee machine";"start the coffee machine"
2321;iot;coffee;"make coffee";"make coffee";"Make Coffee"
26121;iot;coffee;"go and make me a coffee";"go and make me a coffee";"Go and make me a coffee"
16345;iot;coffee;"i would like a cup of coffee";"i would like a cup of coffee";"I would like a cup of coffee"
10796;iot;coffee;"start a pot of coffee please";"start a pot of coffee please";"Start a pot of coffee, please."
7913;iot;coffee;"is the coffee ready";"is the coffee ready";"Is the coffee ready"
3440;iot;coffee;"make coffee at [time : eight am]";"make coffee at eight am";"make coffee at 8 a.m."
12072;iot;coffee;"make me a cup of coffee with [coffee_type : salted carmel flavored cream]";"make me a cup of coffee with salted carmel flavored cream";"Make me a cup of coffee with salted carmel flavored cream."
10831;iot;coffee;"start up the [device_type : coffee machine]";"start up the coffee machine";"Start up the coffee machine."
21748;iot;coffee;"make me a [coffee_type : strong] cup of coffee";"make me a strong cup of coffee";"make me a strong [coffee_amount : cup] of coffee"
15342;iot;coffee;"can you boil the [device_type : kettle]";"can you boil the kettle";"Can you boil the kettle"
26586;iot;coffee;"make the coffee";"make the coffee";"Make the coffee"
10790;iot;coffee;"i want coffee from the [device_type : machine]";"i want coffee from the machine";"I want coffee from the machine"
26120;iot;coffee;"it's coffee time";"it's coffee time";"It's coffee time"
21645;iot;coffee;"a cup of coffee please";"a cup of coffee please";"A [coffee_amount : cup] of coffee please."
12937;iot;coffee;"can you set my [device_type : coffee machine] to make me coffee at [time : four pm] time";"can you set my coffee machine to make me coffee at four pm time";"Can you set my coffee machine to make me coffee at x time?"
5630;iot;coffee;"can you make me some coffee";"can you make me some coffee";"Can you make me some coffee Olly?"
