answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
370;general;praise;"it was good one, thank you very much.";"it was good one, thank you very much.";"it was good one, thank you very much."
186;general;praise;"that's useful, thank you so much, olly.";"that's useful, thank you so much, olly.";"that's useful, thank you so much, olly."
679;general;praise;"you are the best,.";"you are the best,.";"you are the best,."
212;general;praise;"oh it is nice one, olly.";"oh it is nice one, olly.";"oh it is nice one, olly."
588;general;praise;"that is cool, musch appreciated.";"that is cool, musch appreciated.";"that is cool, musch appreciated."
542;general;praise;"ah that is great one.";"ah that is great one.";"ah that is great one."
445;general;praise;"it's useful, thank you so much.";"it's useful, thank you so much.";"it's useful, thank you so much."
425;general;praise;"that's useful, thank you.";"that's useful, thank you.";"that's useful, thank you."
567;general;praise;"that's cool,.";"that's cool,.";"that's cool,."
76;general;praise;"you are my hero, appreciated.";"you are my hero, appreciated.";"you are my hero, appreciated."
483;general;praise;"you have done it right thanks, olly.";"you have done it right thanks, olly.";"you have done it right thanks, olly."
54;general;praise;"it's cool, thanks.";"it's cool, thanks.";"it's cool, thanks."
657;general;praise;"it was helpful, musch appreciated.";"it was helpful, musch appreciated.";"it was helpful, musch appreciated."
510;general;praise;"you've done that right thank you very much.";"you've done that right thank you very much.";"you've done that right thank you very much."
390;general;praise;"that's amazing work, i appreciate it.";"that's amazing work, i appreciate it.";"that's amazing work, i appreciate it."
271;general;praise;"i appreciate answers.";"i appreciate answers.";"i appreciate answers."
688;general;praise;"that's helpful, thank you very much.";"that's helpful, thank you very much.";"that's helpful, thank you very much."
486;general;praise;"that's amazing job, musch appreciated.";"that's amazing job, musch appreciated.";"that's amazing job, musch appreciated."
514;general;praise;"i appreciate it, that's great job.";"i appreciate it, that's great job.";"i appreciate it, that's great job."
