answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
140;general;commandstop;"that is enough, stop it.";"that is enough, stop it.";"that is enough, stop it."
102;general;commandstop;"olly i like you just cancel.";"olly i like you just cancel.";"olly i like you just cancel."
191;general;commandstop;"please would you cancel it.";"please would you cancel it.";"please would you cancel it."
19;general;commandstop;"just cancel.";"just cancel.";"just cancel."
20;general;commandstop;"please cancel.";"please cancel.";"please cancel."
73;general;commandstop;"that's enough, just cancel it.";"that's enough, just cancel it.";"that's enough, just cancel it."
314;general;commandstop;"olly that is enough, just cancel.";"olly that is enough, just cancel.";"olly that is enough, just cancel."
51;general;commandstop;"that's all, just cancel it.";"that's all, just cancel it.";"that's all, just cancel it."
299;general;commandstop;"olly please would you shut down.";"olly please would you shut down.";"olly please would you shut down."
214;general;commandstop;"could you please shut down.";"could you please shut down.";"could you please shut down."
54;general;commandstop;"would you stop please.";"would you stop please.";"would you stop please."
285;general;commandstop;"i like you just cancel it.";"i like you just cancel it.";"i like you just cancel it."
281;general;commandstop;"olly talk to you later on.";"olly talk to you later on.";"olly talk to you later on."
220;general;commandstop;"that would be all.";"that would be all.";"that would be all."
182;general;commandstop;"olly could you shut down.";"olly could you shut down.";"olly could you shut down."
26;general;commandstop;"olly will you shut down.";"olly will you shut down.";"olly will you shut down."
144;general;commandstop;"can you shut off please.";"can you shut off please.";"can you shut off please."
143;general;commandstop;"that's enough, just stop it.";"that's enough, just stop it.";"that's enough, just stop it."
37;general;commandstop;"that's all, just stop.";"that's all, just stop.";"that's all, just stop."
