answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25662;general;quirky;"an graphical images effects to be required";"an graphical images effects to be required";"AN GRAPHICAL IMAGES EFFECTS TO BE REQURIED"
7550;general;quirky;"the weather is sunny [date : today]";"the weather is sunny today";"the weather is sunny today"
11810;general;quirky;"if you put a velociraptor and a hippo together what would happen";"if you put a velociraptor and a hippo together what would happen";"If you mix a velociraptor and a hippo together, what would happen?"
4050;general;quirky;"Is country better [date : today] or [date : ten years ago]";"Is country better today or ten years ago";"Is country better today or 10 years ago?"
23830;general;quirky;"i want to know more about this person";"i want to know more about this person";"i want to know more about this person"
17741;general;quirky;"[date : today] i couldn't find my phone";"today i couldn't find my phone";"Olly Today I couldn't find my phone."
26994;general;quirky;"ask me an arithmetic question";"ask me an arithmetic question";"ask me an arithmetic question"
7586;general;quirky;"show me what i can do with fitness";"show me what i can do with fitness";"show me what I can do with fitness"
24814;general;quirky;"please explain space";"please explain space";"please explain space"
9495;general;quirky;"who won the sports game last night";"who won the sports game last night";"who won the sports game last night."
8725;general;quirky;"i would like to crack jokes";"i would like to crack jokes";"i would like to crack jokes"
5442;general;quirky;"how do i buy tickets for that";"how do i buy tickets for that";"How do I buy tickets for that?"
2593;general;quirky;"i am exhausted from work";"i am exhausted from work";"i am exhausted from work"
21363;general;quirky;"can you be my best [relation : friend]";"can you be my best friend";"can you be my bestfriend?"
25620;general;quirky;"about reality in world";"about reality in world";"ABOUT REALITY IN WORLD"
15994;general;quirky;"veganism";"veganism";"Veganism"
12741;general;quirky;"how many calories did i burn with my fifty minutes of yoga";"how many calories did i burn with my fifty minutes of yoga";"PDA, how many calories did I burn with my 50 minutes of yoga?"
8939;general;quirky;"show me the places where i was";"show me the places where i was";"Show me the places where I was"
12382;general;quirky;"give me the most recent stuff you have [person : angelina jolie]";"give me the most recent stuff you have angelina jolie";"Olly, give me the most recent stuff you have Angelina Jolie."
