answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
26814;play;audiobook;"[player_setting : start over] [audiobook_name : the book legacy]";"start over the book legacy";"start over the book Legacy"
26449;play;audiobook;"read to me";"read to me";"PDA, Read to me"
27277;play;audiobook;"[player_setting : resume playing] [audiobook_name : the miniaturist]";"resume playing the miniaturist";"Resume playing X."
20571;play;audiobook;"open the [audiobook_name : davinci code] where i left off";"open the davinci code where i left off";"Open the Davinci Code where I left off"
23838;play;audiobook;"open the books and play [audiobook_name : brains book] from chap nine";"open the books and play brains book from chap nine";"Open the books and play brains book from chap 09"
18588;play;audiobook;"[player_setting : start from last time] on my [media_type : audio book]";"start from last time on my audio book";"Start from last time on my audio book"
21458;play;audiobook;"i would like to [player_setting : continue] my [media_type : audiobook]";"i would like to continue my audiobook";"i would like to continue my audiobook"
24887;play;audiobook;"[player_setting : resuming] playing my current [media_type : audio book]";"resuming playing my current audio book";"Resuming playing my current audio book."
17419;play;audiobook;"[player_setting : pause] the book";"pause the book";"Pause the book"
16855;play;audiobook;"[player_setting : resume] the audiobook i listened to last";"resume the audiobook i listened to last";"Resume the audiobook I listened to last."
22138;play;audiobook;"play [audiobook_name : the client] by [audiobook_author : john grisham]";"play the client by john grisham";"play the client by john grisham"
24811;play;audiobook;"play [media_type : audiobook] [audiobook_name : snow white]";"play audiobook snow white";"Ok Google, play audiobook {title}"
17842;play;audiobook;"[player_setting : resume] the playback of a child called it";"resume the playback of a child called it";"Resume the playback of A Child Called It"
21161;play;audiobook;"[player_setting : continue] [media_type : audiobook] playback";"continue audiobook playback";"Continue audiobook playback"
22439;play;audiobook;"[player_setting : resume] [media_type : audiobook] please";"resume audiobook please";"Resume audiobook please"
17401;play;audiobook;"[player_setting : resume] [audiobook_name : the art of war]";"resume the art of war";"Resume The Art of War"
26239;play;audiobook;"[player_setting : read] me some more [audiobook_name : deadly death killers]";"read me some more deadly death killers";"Read me some more Deadly Death Killers."
23947;play;audiobook;"play [audiobook_name : fault in our stars] on [app_name : audible]";"play fault in our stars on audible";"Play fault in our stars on Audible"
26812;play;audiobook;"start playing from where i left off on the goblet of fire";"start playing from where i left off on the goblet of fire";"start playing from where I left off on The Goblet of Fire"
