answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20323;social;post;"bring up a complaint form";"bring up a complaint form";"Bring up a complaint form."
22169;social;post;"write a [media_type : tweet] to [business_name : burger king] expressing my disapproval";"write a tweet to burger king expressing my disapproval";"Write a tweet to Burger King expressing my disapproval"
25850;social;post;"this is a [media_type : tweet] for [business_name : comcast] if i have my internet and phone service from you and it goes out how can i contact you";"this is a tweet for comcast if i have my internet and phone service from you and it goes out how can i contact you";"This is a tweet for Comcast: If I have my internet and phone service from you and it goes out, how can I contact you?"
17351;social;post;"[media_type : tweet] my complaint to [business_name : @consumer service]";"tweet my complaint to @consumer service";"Tweet my complaint to @consumer service"
9648;social;post;"post this to my [media_type : facebook] lol";"post this to my facebook lol";"post this to my facebook, 'lol'"
20978;social;post;"[media_type : tweet] [business_name : freedom pop customer service] i am dissatisfied";"tweet freedom pop customer service i am dissatisfied";"Tweet Freedom Pop customer service I am disatisfied."
20325;social;post;"i have a complaint";"i have a complaint";"I have a complaint."
21011;social;post;"[media_type : tweet] I'm complaining about to [business_name : consumer service]";"tweet I'm complaining about to consumer service";"tweet 'im complaining about...' to consumer serrvice"
25990;social;post;"pull up the complaint website for [business_name : starbucks]";"pull up the complaint website for starbucks";"Pull up the complaint website for Starbucks."
24862;social;post;"[media_type : tweet] complaint to [business_name : consumer service]";"tweet complaint to consumer service";"Tweet complaint to consumer service"
2279;social;post;"can you upload my latest selfie in my [media_type : instagram]";"can you upload my latest selfie in my instagram";"Can you upload my latest selfie in my instagram?"
18626;social;post;"send [media_type : tweet] to [business_name : united airlines] i'm angry you lost my bags";"send tweet to united airlines i'm angry you lost my bags";"Send tweet to United Airlines I'm angry you lost my bags"
22225;social;post;"please [media_type : tweet] the following complaint";"please tweet the following complaint";"please tweet the following complaint"
22530;social;post;"i want to see the [personal_info : twitter handler] of [business_name : samsung]";"i want to see the twitter handler of samsung";"I want to see the twitter handler of Samsung"
24139;social;post;"[media_type : tweet] for me the complaint about drainage work";"tweet for me the complaint about drainage work";"Tweet for me the complaint about drainage work"
26771;social;post;"[media_type : tweet] a disgusted face about [business_name : mcdonalds]";"tweet a disgusted face about mcdonalds";"tweet a discusted face about McDonalds"
20476;social;post;"[media_type : tweet] [business_name : insight cable's customer service] and tell them i have been waiting on hold for thirty minutes";"tweet insight cable's customer service and tell them i have been waiting on hold for thirty minutes";"Tweet Insight Cable's customer service and tell them I have been waiting on hold for 30 minutes."
12641;social;post;"post to [media_type : facebook] at the spa yay with a smiley face emoticon";"post to facebook at the spa yay with a smiley face emoticon";"PDA, post to Facebook: at the spa, yay!  With a smiley face emoticon."
16108;social;post;"[media_type : tweet] [business_name : @bobburgers] they screwed up my order and i had to wait an extra hour";"tweet @bobburgers they screwed up my order and i had to wait an extra hour";"tweet @bobburgers they screwed up my order and i had to wait an extra hour"
