answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
11555;iot;cleaning;"initialize the [device_type : robot vacuum]";"initialize the robot vacuum";"Initialize the robot vacuum."
16685;iot;cleaning;"there is a pile of torn paper on the rug to suck up";"there is a pile of torn paper on the rug to suck up";"There is a pile of torn paper on the rug to suck up"
15174;iot;cleaning;"start vacuuming now please";"start vacuuming now please";"Start vacuuming now, please."
15081;iot;cleaning;"let's suck out the dust";"let's suck out the dust";"Let's suck out the dust."
8407;iot;cleaning;"turn my [device_type : iroomba] on";"turn my iroomba on";"Turn my iroomba on."
24572;iot;cleaning;"initiate [device_type : vacuum cleaner]";"initiate vacuum cleaner";"initiate vacuum clener"
51;iot;cleaning;"vacuum the [house_place : house]";"vacuum the house";"vacuum the house olly"
4175;iot;cleaning;"is there anything i need to know before i activate the [device_type : robot vacuum cleaner]";"is there anything i need to know before i activate the robot vacuum cleaner";"Is there anything I need to know before I activate the robot vacuum cleaner?"
7942;iot;cleaning;"turn on [device_type : vacuum cleaner]";"turn on vacuum cleaner";"Turn on Vacuum cleaner"
4147;iot;cleaning;"start the [device_type : robot vacuum cleaner] at [time : one pm] [date : today]";"start the robot vacuum cleaner at one pm today";"Start the robot vacuum cleaner at 1pm today."
6914;iot;cleaning;"take it in hand";"take it in hand";"take it in hand"
22040;iot;cleaning;"get the [device_type : roomba] to clean the [house_place : kitchen]";"get the roomba to clean the kitchen";"get the roomba to clean the kitchen"
11554;iot;cleaning;"start the [device_type : robot vacuum cleaner]";"start the robot vacuum cleaner";"Start the robot vacuum cleaner."
21698;iot;cleaning;"put on the [device_type : vacuum] on now and clean the [house_place : living room]";"put on the vacuum on now and clean the living room";"put on the vacuum on now and clean the living room"
23465;iot;cleaning;"clean the [house_place : carpets]";"clean the carpets";"Clean the carpets."
17341;iot;cleaning;"start [device_type : robo vac]";"start robo vac";"start robo vac"
