answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
8908;audio;volume_mute;"silence for [time : two hours]";"silence for two hours";"Silence for two hours"
16222;audio;volume_mute;"please stop talking";"please stop talking";"Please stop talking."
11212;audio;volume_mute;"mute for [time : two hours]";"mute for two hours";"Mute for 2 hours."
25236;audio;volume_mute;"activate silent";"activate silent";"activate silent"
14284;audio;volume_mute;"mute for [time : fifteen minutes]";"mute for fifteen minutes";"mute for 15 minutes"
5780;audio;volume_mute;"silence";"silence";"silence PDA"
1950;audio;volume_mute;"do not speak [date : today]";"do not speak today";"do not speak today"
14417;audio;volume_mute;"turn off the sounds";"turn off the sounds";"turn off the sounds"
9325;audio;volume_mute;"mute the speaker please";"mute the speaker please";"mute the speaker please"
23096;audio;volume_mute;"enter silence mode";"enter silence mode";"Enter silence mode"
20001;audio;volume_mute;"help me to mute my speaker";"help me to mute my speaker";"Help me to mute my speaker."
20000;audio;volume_mute;"can you mute my speaker";"can you mute my speaker";"Can you mute my speaker."
13685;audio;volume_mute;"google please be extra quiet the baby is sleeping";"google please be extra quiet the baby is sleeping";"Google please be extra quiet the baby is sleeping."
14286;audio;volume_mute;"mute enabled until i say so";"mute enabled until i say so";"mute enabled until I say so"
19318;audio;volume_mute;"Shut down the sound";"Shut down the sound";"shutdown the sound."
