answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20022;alarm;set;"set an alert for [time : two pm]";"set an alert for two pm";"set an alert for 2pm"
16536;alarm;set;"i need to get up at [time : ten] [date : tomorrow]";"i need to get up at ten tomorrow";"I need to get up at ten tomorrow."
14127;alarm;set;"get me up at [time : eight am]";"get me up at eight am";"Get me up at 8 AM."
18009;alarm;set;"set alarm for [date : tomorrow] at [time : two pm]";"set alarm for tomorrow at two pm";"Set alarm for tomorrow at 2 pm."
18829;alarm;set;"wake me up at [time : six thirty]";"wake me up at six thirty";"Wake me up at 6:30"
15416;alarm;set;"please set my alarm clock for [time : eight am]";"please set my alarm clock for eight am";"Please set my alarm clock for 8am"
21761;alarm;set;"set an alarm for next [date : tuesdays] [event_name : meeting]";"set an alarm for next tuesdays meeting";"set an alarm for next tuesdays meeting"
1284;alarm;set;"set alarm at [time : ten am]";"set alarm at ten am";"Set alarm at 10 am."
20336;alarm;set;"please create a new alarm";"please create a new alarm";"please create a new alarm"
1722;alarm;set;"alert me at [time : three pm] to goto the [event_name : concert]";"alert me at three pm to goto the concert";"alert me at 3pm to goto the concert"
20236;alarm;set;"make a new alarm";"make a new alarm";"Make a new alarm."
3493;alarm;set;"please set a reminder alarm for [time : three pm] on [date : Saturday]";"please set a reminder alarm for three pm on Saturday";"Please set a reminder alarm for 3pm on saturday"
26407;alarm;set;"open clock";"open clock";"Open Clock"
21860;alarm;set;"set alarm for [date : tomorrow] [time : six am]";"set alarm for tomorrow six am";"set alarm for [date : tomorrow] 6 am"
10070;alarm;set;"set my alarm for [date : tuesday] at [time : six pm]";"set my alarm for tuesday at six pm";"Set my alarm for Tuesday at 6pm."
7911;alarm;set;"alert me at [time : five] hours";"alert me at five hours";"Alert me at  0500 hrs"
null;alarm;set;"[time : one am] set";"one am set";"null"
2792;alarm;set;"set alarm to begin";"set alarm to begin";"Set alarm to begin"
18518;alarm;set;"set the alarm for [time : nine am] on [time : weekends]";"set the alarm for nine am on weekends";"Set the alarm for 9am on weekends."
