answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
274;general;confirm;"please confirm my last question.";"please confirm my last question.";"please confirm my last question."
204;general;confirm;"please can you check and confirm last thing i said.";"please can you check and confirm last thing i said.";"please can you check and confirm last thing i said."
494;general;confirm;"i would like you check detail please.";"i would like you check detail please.";"i would like you check detail please."
16;general;confirm;"please will you check and confirm it.";"please will you check and confirm it.";"please will you check and confirm it."
319;general;confirm;"confirm the last thing said please.";"confirm the last thing said please.";"confirm the last thing said please."
116;general;confirm;"would you check what i said.";"would you check what i said.";"would you check what i said."
273;general;confirm;"check last thing i said please.";"check last thing i said please.";"check last thing i said please."
218;general;confirm;"i want you to check what just said please.";"i want you to check what just said please.";"i want you to check what just said please."
238;general;confirm;"could you please check what said.";"could you please check what said.";"could you please check what said."
89;general;confirm;"i want you check the last thing i said please.";"i want you check the last thing i said please.";"i want you check the last thing i said please."
518;general;confirm;"i would like you to check and confirm my last command please.";"i would like you to check and confirm my last command please.";"i would like you to check and confirm my last command please."
202;general;confirm;"will you please check and confirm detail.";"will you please check and confirm detail.";"will you please check and confirm detail."
382;general;confirm;"would you please confirm the last thing i said.";"would you please confirm the last thing i said.";"would you please confirm the last thing i said."
76;general;confirm;"can you please check my last question.";"can you please check my last question.";"can you please check my last question."
359;general;confirm;"i would like you to check what last said please.";"i would like you to check what last said please.";"i would like you to check what last said please."
450;general;confirm;"please can you confirm last thing said.";"please can you confirm last thing said.";"please can you confirm last thing said."
393;general;confirm;"could you confirm the question please.";"could you confirm the question please.";"could you confirm the question please."
164;general;confirm;"would you check and confirm the details please.";"would you check and confirm the details please.";"would you check and confirm the details please."
314;general;confirm;"please can you check the last thing i said.";"please can you check the last thing i said.";"please can you check the last thing i said."
