answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
22028;alarm;remove;"remove number three alarm of list";"remove number three alarm of list";"Remove no. 3 alarm of list."
3533;alarm;remove;"cancel [alarm_type : wake up] calls for [date : this week]";"cancel wake up calls for this week";"cancel wake-up calls for this week"
23959;alarm;remove;"please remove the the alarm which i set";"please remove the the alarm which i set";"pleaze remove the the alarm which i set"
15084;alarm;remove;"Get rid of my current alarms";"Get rid of my current alarms";"Olly, get rid of my current alarms."
14372;alarm;remove;"please remove the alarm that is set for [date : weekdays] at [time : nine]";"please remove the alarm that is set for weekdays at nine";"Please remove the alarm that is set for weekdays at 9."
17611;alarm;remove;"disable the alarm at [time : ten am]";"disable the alarm at ten am";"Disable the alarm at xx:xx am/pm"
6983;alarm;remove;"remove [date : tuesday] alarm of [time : nine am]";"remove tuesday alarm of nine am";"Remove Tuesday alarm of 9.00 a. m."
2691;alarm;remove;"get rid of my [time : eight am] alarm";"get rid of my eight am alarm";"Get rid of my 8AM alarm"
12105;alarm;remove;"clear my [time : nine am] alarms";"clear my nine am alarms";"clear my 9 am alarms"
22029;alarm;remove;"remove alarm of [time : six am] on [date : tuesday]";"remove alarm of six am on tuesday";"Remove alarm of 6 AM on Tuesday."
13270;alarm;remove;"turn off all of my alarms";"turn off all of my alarms";"Turn off all of my alarms"
