answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
16377;music;likeness;"i like [music_genre : classic rock]";"i like classic rock";"I like classic rock"
22832;music;likeness;"favorite this music";"favorite this music";"Favorite this music"
20911;music;likeness;"i like this song that is playing";"i like this song that is playing";"I like this song that is playing"
12838;music;likeness;"save this music to my favorites";"save this music to my favorites";"Save this music to my favorites."
2113;music;likeness;"can save this music in my playlist";"can save this music in my playlist";"Can save this music in my playlist?"
27007;music;likeness;"save opinion on song";"save opinion on song";"save opinion on song"
16630;music;likeness;"rate this song five stars and save the rating";"rate this song five stars and save the rating";"Rate this song five stars and save the rating."
4204;music;likeness;"save information about [song_name : love] of [artist_name : beyonc]";"save information about love of beyonc";"Save information about love of BeyoncΓö£┬«"
16329;music;likeness;"[player_setting : replay] this song i really like it";"replay this song i really like it";"Replay this song, I really like it."
14007;music;likeness;"please keep everything i have on this song";"please keep everything i have on this song";"Please keepo everything I have on this song."
15351;music;likeness;"nice music";"nice music";"Nice music"
14735;music;likeness;"i like music from when i was a teenager in the";"i like music from when i was a teenager in the";"I like music from when I was a teenager in the 80's."
7132;music;likeness;"save [song_name : chhana mereya] song in my playlist";"save chhana mereya song in my playlist";"Save chhana mereya song in my playlist"
14338;music;likeness;"please rate current song as five stars";"please rate current song as five stars";"Please rate current song as five stars."
20152;music;likeness;"i like [music_genre : r n b]";"i like r n b";"i like R n B"
6085;music;likeness;"add that song to my playlist";"add that song to my playlist";"Add that song to my playlist."
19502;music;likeness;"save my opinion on [artist_name : adele's] song";"save my opinion on adele's song";"Save my opinion on Adele's song."
9252;music;likeness;"i am the living [music_genre : blues]";"i am the living blues";"PDA I am the living blues."
