answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
20482;qa;maths;"what is twelve times eight";"what is twelve times eight";"What is twelve times eight?"
6522;qa;maths;"what does one plus";"what does one plus";"What does 1+1equal?"
2235;qa;maths;"what is the root of 16";"what is the root of 16";"what is the sum/total/square root/etc of ____ (and___)"
15904;qa;maths;"solve this equation one plus one";"solve this equation one plus one";"Solve this equation: 1+ 1."
25918;qa;maths;"what is the answer to two times three";"what is the answer to two times three";"What is the answer to 2 times 3?"
21448;qa;maths;"what's three plus three hundred and fifty five";"what's three plus three hundred and fifty five";"What's 3 plus 355?"
7946;qa;maths;"calculate two multiplied by two";"calculate two multiplied by two";"calculate two multiplied by two"
8210;qa;maths;"how do you solve three two";"how do you solve three two";"How do you solve 3-2?"
4881;qa;maths;"tell what is the value of sin thirty";"tell what is the value of sin thirty";"Tell what is the value of sin 30"
11708;qa;maths;"what's the sum of the two numbers four and six";"what's the sum of the two numbers four and six";"Olly, what's the sum of the two numbers 4 and 6"
750;qa;maths;"ten percentages of hundred";"ten percentages of hundred";"Ten percantages of hundred"
751;qa;maths;"convert ten miles to kilometers";"convert ten miles to kilometers";"Convert 10 miles to kilometers"
4208;qa;maths;"what is the square root of nine";"what is the square root of nine";"What is the square root of 9?"
21464;qa;maths;"how many pounds do sixty kg make";"how many pounds do sixty kg make";"How many pounds do 60 kg make?"
