answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
7853;lists;remove;"remove the list called [list_name : party time]";"remove the list called party time";"Remove the list called Party Time"
17467;lists;remove;"kill item";"kill item";"kill item"
18367;lists;remove;"remove last played song";"remove last played song";"remove last played song"
12378;lists;remove;"drop it from list";"drop it from list";"drop {item} from list"
25208;lists;remove;"please delete the [list_name : shopping] list";"please delete the shopping list";"Please delete the shopping list."
12879;lists;remove;"delete an item";"delete an item";"delete an item"
21405;lists;remove;"remove the [list_name : guest] list i created [date : last week]";"remove the guest list i created last week";"Remove the guest list I created last week"
12032;lists;remove;"i have already given [person : mark] his gift today please remove him on my [list_name : christmas gift list]";"i have already given mark his gift today please remove him on my christmas gift list";"I have already given Mark his gift today. Please remove him on my Christmas gift list."
21554;lists;remove;"delete the list";"delete the list";"Delete the list."
1790;lists;remove;"cross out bread from [list_name : shopping] list";"cross out bread from shopping list";"cross out bread from shopping list"
24385;lists;remove;"remove noodles from the list";"remove noodles from the list";"Remove noodles from the list"
5448;lists;remove;"can you remove remove buying eggs item from my [list_name : to do] list";"can you remove remove buying eggs item from my to do list";"Can you remove remove 'buying eggs' item from my to do list?"
23428;lists;remove;"please remove apples from my [list_name : grocery] list";"please remove apples from my grocery list";"Please remove apples from my grocery list"
2027;lists;remove;"delete list";"delete list";"delete list"
615;lists;remove;"please clean my [list_name : shopping] list";"please clean my shopping list";"Please, clean my shopping list"
21969;lists;remove;"remove list of [list_name : due payment of rajesh]";"remove list of due payment of rajesh";"Remove list of Due payment of Rajesh."
25672;lists;remove;"please delete bananas from my [list_name : shopping] list";"please delete bananas from my shopping list";"Please delete bananas from my shopping list."
9730;lists;remove;"please delete this file";"please delete this file";"Please delete x"
12262;lists;remove;"take that off there";"take that off there";"Take that off there"
