answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
21320;play;game;"want to play a [game_name : game of trivia]";"want to play a game of trivia";"Olly, want to play a game of trivia?"
17167;play;game;"want to play a game";"want to play a game";"want to play a game?"
21173;play;game;"i want to play a game";"i want to play a game";"I want to play a game"
22457;play;game;"let's play [game_name : space invaders] together";"let's play space invaders together";"let's play space invaders together"
23698;play;game;"play for me the game [game_name : star wars]";"play for me the game star wars";"Play for me the Game Star Wars"
25709;play;game;"my games to play in my computers";"my games to play in my computers";"MY GAMES TO PLAY IN MY COMPUTERS"
26141;play;game;"i want to play a [game_name : trivia game]";"i want to play a trivia game";"I want to play a trivia game."
18595;play;game;"can you play a game with me";"can you play a game with me";"Can you play a game with me"
26170;play;game;"Play my favorite game by name [game_name : naughty dog]";"Play my favorite game by name naughty dog";"play my favorite game.by name xxxxx"
18277;play;game;"play [game_name : candy crush]";"play candy crush";"Play Candy Crush"
26379;play;game;"play [game_name : football match] for myself now";"play football match for myself now";"Play football match for myself now"
24963;play;game;"start game [game_name : temple runner]";"start game temple runner";"Start game temple runner"
20587;play;game;"let's play [game_name : tic tac toe]";"let's play tic tac toe";"Let's play tic-tac-toe"
18278;play;game;"play [game_name : rummy]";"play rummy";"Play Rummy"
23800;play;game;"please open [game_name : chess] game i would like to play with you";"please open chess game i would like to play with you";"Please open Chess Game, I would like to play with you"
23372;play;game;"open [game_name : subway surfers]";"open subway surfers";"open subway surfers"
21295;play;game;"search for the correct game";"search for the correct game";"search for the correct game"
23619;play;game;"i want to play [game_name : poker] with you";"i want to play poker with you";"I want to play poker with you."
24908;play;game;"load up [game_name : ghost recon wildlands]";"load up ghost recon wildlands";"Load up Ghost Recon Wildlands."
