answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
2943;email;querycontact;"open the [personal_info : profile] of [person : allen] from my contact";"open the profile of allen from my contact";"open the profile of Allen from my contact"
19379;email;querycontact;"tell me the [personal_info : area code] for [person : jen k]";"tell me the area code for jen k";"Tell me the area code for Jen K."
13768;email;querycontact;"will you look up [person : joe's] contact information for me";"will you look up joe's contact information for me";"Echo will you look up Joe's contact information for me."
8609;email;querycontact;"read about [person : mary s.]";"read about mary s.";"Read about Mary S"
2899;email;querycontact;"is [person : alex] saved in my contacts list";"is alex saved in my contacts list";"Is Alex saved in my contacts list."
8526;email;querycontact;"what is [person : mary s.'s] [personal_info : phone number]";"what is mary s.'s phone number";"What is Mary S's phone number?"
16011;email;querycontact;"are my contacts mostly female or male";"are my contacts mostly female or male";"are my contacts mostly female or male?"
25246;email;querycontact;"search [person : jack] in contacts";"search jack in contacts";"search X in contacts"
16242;email;querycontact;"is [person : bills] [personal_info : pager number] in my contacts";"is bills pager number in my contacts";"Is Bills pager number in my contacts?"
14880;email;querycontact;"tell me [person : mary's] [personal_info : cell number]";"tell me mary's cell number";"Tell me Mary's cell number?"
18479;email;querycontact;"what is [person : derek's] [personal_info : phone number]";"what is derek's phone number";"What is Derek's phone number"
13518;email;querycontact;"help me call [person : james]";"help me call james";"help me call xxx"
21557;email;querycontact;"what is the [personal_info : home phone number] of [person : mark]";"what is the home phone number of mark";"What is the home phone number of Mark?"
16009;email;querycontact;"how many contacts do i have in my [device_type : phone book]";"how many contacts do i have in my phone book";"how many contacts do I have in my phone book?"
15566;email;querycontact;"tell me [person : joe joe's] [personal_info : home address]";"tell me joe joe's home address";"tell me joe joe's home address"
23672;email;querycontact;"check for this mail in my contact if not then add it";"check for this mail in my contact if not then add it";"check for this mail in my contact,if not then add it"
14879;email;querycontact;"do i have a [personal_info : home number] for [person : shelly]";"do i have a home number for shelly";"Do I have a home number for Shelly?"
21532;email;querycontact;"please find a contact [personal_info : number] of [person : jayesh] and tell me";"please find a contact number of jayesh and tell me";"Please find a contact number of jayesh and tell me."
9540;email;querycontact;"how do i [personal_info : reach] [person : sarah]";"how do i reach sarah";"How do I reach Sarah?"
