answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
9798;recommendation;movies;"what do you suggest that i watch [date : this weekend]";"what do you suggest that i watch this weekend";"What do you suggest that I watch this weekend?"
15504;recommendation;movies;"what film should i watch";"what film should i watch";"What film should I watch"
12570;recommendation;movies;"movies with good reviews";"movies with good reviews";"Movies with good rivews"
17929;recommendation;movies;"what's a good movie that's out right now";"what's a good movie that's out right now";"Olly, what's a good movie that's out right now?"
25770;recommendation;movies;"[movie_name : fast and the furious]";"fast and the furious";"fast and the furious"
16485;recommendation;movies;"what are good movies playing now";"what are good movies playing now";"Olly what are good movies playing now?"
7680;recommendation;movies;"show me best in class [business_type : theatre]";"show me best in class theatre";"Show me best in class theatre"
3529;recommendation;movies;"what movies are being shown at the [place_name : regal cinema]";"what movies are being shown at the regal cinema";"What movies are being shown at the Regal Cinema?"
10411;recommendation;movies;"whats a new [movie_type : sci fi] movie";"whats a new sci fi movie";"PDA: Olly...whats a new sci-fi movie?"
14038;recommendation;movies;"suggest movies and songs that i would like but that aren't necessarily like ones i've already said i like";"suggest movies and songs that i would like but that aren't necessarily like ones i've already said i like";"suggest movies and songs that I would like, but that aren't necessarily like ones I've already said I like"
