answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
25214;transport;traffic;"is there is a high traffic";"is there is a high traffic";"Is there is a High traffic?"
3552;transport;traffic;"what traffic is there on the route to the [place_name : pittsburgh airport]";"what traffic is there on the route to the pittsburgh airport";"What traffic is there on the route to the Pittsburgh airport?"
1337;transport;traffic;"what is traffic";"what is traffic";"What is traffic?"
23489;transport;traffic;"please let me know about current traffic in [place_name : carmen drive]";"please let me know about current traffic in carmen drive";"Please Let me know about current traffic in Carmen Drive"
4763;transport;traffic;"tell me current situation of traffic near [place_name : central park road]";"tell me current situation of traffic near central park road";"tell me current situation of traffic near central park road."
12695;transport;traffic;"how long to get to work";"how long to get to work";"How long to get to work?"
26657;transport;traffic;"how is the traffic right now";"how is the traffic right now";"how is the traffic right now"
2761;transport;traffic;"latest news on traffic at my current location";"latest news on traffic at my current location";"Latest news on traffic at my current location."
16528;transport;traffic;"what is the traffic like right now";"what is the traffic like right now";"What is the traffic like right now?"
1336;transport;traffic;"how is my commute";"how is my commute";"How is my commute?"
10136;transport;traffic;"how is the traffic [date : today]";"how is the traffic today";"how is the traffic today"
13991;transport;traffic;"id like to know if there are any [event_name : accidents] on the route that i am taking";"id like to know if there are any accidents on the route that i am taking";"Id liek to know if there are any accidents on the route that I am taking."
3550;transport;traffic;"is there any traffic on my way to work";"is there any traffic on my way to work";"Is there any traffic on my way to work?"
21371;transport;traffic;"show traffic in [place_name : ohio]";"show traffic in ohio";"show traffic in ohio"
20449;transport;traffic;"how is the traffic near me";"how is the traffic near me";"How is the traffic near me?"
10658;transport;traffic;"what is traffic like";"what is traffic like";"What is traffic like?"
20270;transport;traffic;"give me a traffic update";"give me a traffic update";"Give me a traffic update."
15298;transport;traffic;"what is the traffic like [date : today]";"what is the traffic like today";"What is the traffic like today?"
17996;transport;traffic;"how long will it take me to get to the [place_name : west side]";"how long will it take me to get to the west side";"How long will it take me to get to the west side?"
