answerid;scenario;intent;answer_annotation;answer_from_anno;answer_from_user
27234;play;podcasts;"next podcast";"next podcast";"Next podcast."
2207;play;podcasts;"go to the podcast and play the [podcast_descriptor : next episode] in [podcast_name : friends]";"go to the podcast and play the next episode in friends";"go to the podcast and play the next episode in ____"
12835;play;podcasts;"start playing my most recent podcast";"start playing my most recent podcast";"Start playing my most recent podcast."
26652;play;podcasts;"play the [podcast_descriptor : most current episode] of [podcast_name : levin]";"play the most current episode of levin";"Play the most current episode of Levin"
25373;play;podcasts;"[podcast_name : ted talks]";"ted talks";"Ted talks"
12092;play;podcasts;"start my most recently played podcast";"start my most recently played podcast";"start my most recently played podcast"
19385;play;podcasts;"[player_setting : rewind] button";"rewind button";"rewind button"
4778;play;podcasts;"please play [podcast_name : james altucher's] podcast";"please play james altucher's podcast";"Please play James Altucher's podcast"
27396;play;podcasts;"let me hear that podcast";"let me hear that podcast";"Let me hear that podcast"
8590;play;podcasts;"play me [person : john's] podcast";"play me john's podcast";"Play me John's podcast."
749;play;podcasts;"next one please";"next one please";"Next one please"
5971;play;podcasts;"play most recent podcast upload";"play most recent podcast upload";"Play most recent podcast upload."
11929;play;podcasts;"go to the [podcast_descriptor : next episode] in this podcast";"go to the next episode in this podcast";"go to the next episode in this podcast"
12867;play;podcasts;"[player_setting : move forward] [time : ten minutes] in this podcast";"move forward ten minutes in this podcast";"Move forward 10 minutes in this podcast."
14949;play;podcasts;"play anything new from my [podcast_descriptor : podcast subscriptions]";"play anything new from my podcast subscriptions";"Play anything new from my podcast subsciptions"
12064;play;podcasts;"play the [podcast_descriptor : next episode] of [person : adele's] podcast";"play the next episode of adele's podcast";"Play the next episode of Max's podcast"
19470;play;podcasts;"[player_setting : replay] my last played podcast";"replay my last played podcast";"Replay my last played podcast."
6233;play;podcasts;"move to the [podcast_descriptor : next episode] of [podcast_name : hipsterhood]";"move to the next episode of hipsterhood";"Move to the next episode of Hipsterhood."
10578;play;podcasts;"show me the [podcast_name : newest podcasts]";"show me the newest podcasts";"Show me the newest podcasts"
